#Data tag : 24v2 , Norm tag: composite
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 325172:7334 | 10/24/18 00:23:24 | 472  | 472  | 69745348.976382717  | 67635936.034875050  |
+-------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+--------+--------+-----------------------+-----------------------+
| nfill | nrun | nls    | ncms   | totdelivered(/ub)     | totrecorded(/ub)      |
+-------+------+--------+--------+-----------------------+-----------------------+
| 101   | 263  | 128404 | 128404 | 33815961108.163707733 | 32510010272.212272644 |
+-------+------+--------+--------+-----------------------+-----------------------+
#Check JSON:
#(run,ls) in json but not in results: []
