#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
395982:10959,228:228,08/18/25 20:42:36,STABLE BEAMS,6799,512866.773122486,491185.473378562,63.9,HFET
395982:10959,229:229,08/18/25 20:43:00,STABLE BEAMS,6799,511786.380928690,491218.851156147,63.8,HFET
395982:10959,230:230,08/18/25 20:43:23,STABLE BEAMS,6799,513602.227824665,492562.402445510,64.0,HFET
395982:10959,231:231,08/18/25 20:43:46,STABLE BEAMS,6799,514068.601495878,492831.350697177,64.1,HFET
395982:10959,232:232,08/18/25 20:44:10,STABLE BEAMS,6799,515088.723579303,493424.524128014,64.2,HFET
395982:10959,233:233,08/18/25 20:44:33,STABLE BEAMS,6799,515423.406300916,493834.710808610,64.3,HFET
395982:10959,234:234,08/18/25 20:44:56,STABLE BEAMS,6799,515676.615108221,494354.954833542,64.3,HFET
395982:10959,235:235,08/18/25 20:45:19,STABLE BEAMS,6799,515796.586082546,494564.420158423,64.3,HFET
395982:10959,236:236,08/18/25 20:45:43,STABLE BEAMS,6799,515877.611600701,494574.563146570,64.3,HFET
395982:10959,237:237,08/18/25 20:46:06,STABLE BEAMS,6799,515370.216349126,494067.723601587,64.2,HFET
395982:10959,238:238,08/18/25 20:46:29,STABLE BEAMS,6799,515043.307216575,493721.408155469,64.2,HFET
395982:10959,239:239,08/18/25 20:46:53,STABLE BEAMS,6799,515151.028974812,486513.570259152,64.2,HFET
395982:10959,240:240,08/18/25 20:47:16,STABLE BEAMS,6799,514138.843003218,493019.048895679,64.1,HFET
395982:10959,241:241,08/18/25 20:47:39,STABLE BEAMS,6799,513179.357748206,492385.725269037,64.0,HFET
395982:10959,242:242,08/18/25 20:48:03,STABLE BEAMS,6799,512079.431984469,491203.898471353,63.8,HFET
395982:10959,243:243,08/18/25 20:48:26,STABLE BEAMS,6799,511399.120007658,491080.674112796,63.8,HFET
395982:10959,244:244,08/18/25 20:48:49,STABLE BEAMS,6799,510801.298754275,490427.850373069,63.7,HFET
395982:10959,245:245,08/18/25 20:49:13,STABLE BEAMS,6799,511765.870555234,491065.135920541,63.8,HFET
395982:10959,246:246,08/18/25 20:49:36,STABLE BEAMS,6799,512083.460048792,491765.987374259,63.8,HFET
395982:10959,247:247,08/18/25 20:49:59,STABLE BEAMS,6799,512236.761525976,292209.616901576,63.9,HFET
395984:10959,1:1,08/18/25 21:27:28,STABLE BEAMS,6799,513253.383118991,361966.270835744,64.0,HFET
395984:10959,2:2,08/18/25 21:27:51,STABLE BEAMS,6799,512838.855878011,437901.835041603,63.9,HFET
395984:10959,3:3,08/18/25 21:28:15,STABLE BEAMS,6799,513418.161204022,484741.812175466,64.0,HFET
395984:10959,4:4,08/18/25 21:28:38,STABLE BEAMS,6799,513837.938347168,490112.084449880,64.1,HFET
395984:10959,5:5,08/18/25 21:29:01,STABLE BEAMS,6799,514271.999158089,350420.174467706,64.1,HFET
395984:10959,6:6,08/18/25 21:29:25,STABLE BEAMS,6799,515140.529170481,435324.113652970,64.2,HFET
395984:10959,7:7,08/18/25 21:29:48,STABLE BEAMS,6799,515195.753573959,448936.465831298,64.2,HFET
395984:10959,8:8,08/18/25 21:30:11,STABLE BEAMS,6799,515307.219190036,491435.768708329,64.2,HFET
395984:10959,9:9,08/18/25 21:30:34,STABLE BEAMS,6799,515070.695220238,491721.337967338,64.2,HFET
395984:10959,10:10,08/18/25 21:30:58,STABLE BEAMS,6799,515689.190203297,403087.229729202,64.3,HFET
395984:10959,11:11,08/18/25 21:31:21,STABLE BEAMS,6799,515424.423110036,373682.288745569,64.3,HFET
395984:10959,12:12,08/18/25 21:31:44,STABLE BEAMS,6799,514187.678178247,437719.734174913,64.1,HFET
395984:10959,13:13,08/18/25 21:32:08,STABLE BEAMS,6799,513996.651415837,472275.730777792,64.1,HFET
395984:10959,14:14,08/18/25 21:32:31,STABLE BEAMS,6799,513812.340594315,483173.152262043,64.1,HFET
395984:10959,15:15,08/18/25 21:32:54,STABLE BEAMS,6799,513974.675837109,490881.604149285,64.1,HFET
395984:10959,16:16,08/18/25 21:33:18,STABLE BEAMS,6799,514446.218565828,378081.504125680,64.1,HFET
395984:10959,17:17,08/18/25 21:33:41,STABLE BEAMS,6799,514076.985170411,490575.681687498,64.1,HFET
395984:10959,18:18,08/18/25 21:34:04,STABLE BEAMS,6799,514147.063321532,490814.596469874,64.1,HFET
395984:10959,19:19,08/18/25 21:34:28,STABLE BEAMS,6799,514127.773952470,491155.578143582,64.1,HFET
395984:10959,20:20,08/18/25 21:34:51,STABLE BEAMS,6799,513680.689650320,492217.358220529,64.0,HFET
395984:10959,21:21,08/18/25 21:35:14,STABLE BEAMS,6799,512973.193031670,377962.233795381,63.9,HFET
395984:10959,22:22,08/18/25 21:35:37,STABLE BEAMS,6799,511575.902274448,490717.133779440,63.8,HFET
395984:10959,23:23,08/18/25 21:36:01,STABLE BEAMS,6799,509516.165376710,489013.253377388,63.5,HFET
395984:10959,24:24,08/18/25 21:36:24,STABLE BEAMS,6799,512231.145739217,490785.270954553,63.9,HFET
395984:10959,25:25,08/18/25 21:36:47,STABLE BEAMS,6799,511765.748038069,490524.280784467,63.8,HFET
