#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
385986:10130,1207:1207,09/20/24 06:08:17,HLT_Mu0_L1DoubleMu_v12,473548.381585172,449122.921568169,61.8,HFET
385986:10130,1208:1208,09/20/24 06:08:41,HLT_Mu0_L1DoubleMu_v12,475822.758341844,450847.367858261,62.1,HFET
385986:10130,1209:1209,09/20/24 06:09:04,HLT_Mu0_L1DoubleMu_v12,477571.700007647,450272.571318511,62.3,HFET
385986:10130,1210:1210,09/20/24 06:09:27,HLT_Mu0_L1DoubleMu_v12,477433.821085872,451295.118366920,62.3,HFET
385986:10130,1211:1211,09/20/24 06:09:51,HLT_Mu0_L1DoubleMu_v12,475370.363174358,362976.775077590,62.0,HFET
385986:10130,1212:1212,09/20/24 06:10:14,HLT_Mu0_L1DoubleMu_v12,474326.853427244,450526.065207781,61.9,HFET
385986:10130,1213:1213,09/20/24 06:10:37,HLT_Mu0_L1DoubleMu_v12,474125.375762837,449879.053043057,61.8,HFET
385986:10130,1214:1214,09/20/24 06:11:01,HLT_Mu0_L1DoubleMu_v12,474658.249930705,448296.585209335,61.9,HFET
385986:10130,1215:1215,09/20/24 06:11:24,HLT_Mu0_L1DoubleMu_v12,473429.543128838,448547.023827167,61.7,HFET
385986:10130,1216:1216,09/20/24 06:11:47,HLT_Mu0_L1DoubleMu_v12,472314.754719826,449139.909251933,61.6,HFET
385986:10130,1217:1217,09/20/24 06:12:10,HLT_Mu0_L1DoubleMu_v12,471997.878383725,448787.325649662,61.6,HFET
385986:10130,1218:1218,09/20/24 06:12:34,HLT_Mu0_L1DoubleMu_v12,471539.003412356,447935.635080456,61.5,HFET
385986:10130,1219:1219,09/20/24 06:12:57,HLT_Mu0_L1DoubleMu_v12,471892.239558232,448994.386759279,61.5,HFET
385986:10130,1220:1220,09/20/24 06:13:20,HLT_Mu0_L1DoubleMu_v12,471404.524134842,448606.090654542,61.5,HFET
385986:10130,1221:1221,09/20/24 06:13:44,HLT_Mu0_L1DoubleMu_v12,471241.966253299,447319.418589210,61.5,HFET
385986:10130,1222:1222,09/20/24 06:14:07,HLT_Mu0_L1DoubleMu_v12,471114.927691166,448132.777110736,61.4,HFET
385986:10130,1223:1223,09/20/24 06:14:30,HLT_Mu0_L1DoubleMu_v12,470400.854941713,441589.064872049,61.3,HFET
385986:10130,1224:1224,09/20/24 06:14:54,HLT_Mu0_L1DoubleMu_v12,469751.261565632,446328.238411754,61.3,HFET
385986:10130,1225:1225,09/20/24 06:15:17,HLT_Mu0_L1DoubleMu_v12,469124.388462709,446679.080352291,61.2,HFET
385986:10130,1226:1226,09/20/24 06:15:40,HLT_Mu0_L1DoubleMu_v12,468885.750638541,446314.472436233,61.2,HFET
385986:10130,1227:1227,09/20/24 06:16:04,HLT_Mu0_L1DoubleMu_v12,468977.509904341,446593.961657121,61.2,HFET
385986:10130,1228:1228,09/20/24 06:16:27,HLT_Mu0_L1DoubleMu_v12,468441.155811455,445861.168217322,61.1,HFET
385986:10130,1229:1229,09/20/24 06:16:50,HLT_Mu0_L1DoubleMu_v12,467514.645436009,445634.735949834,61.0,HFET
385986:10130,1230:1230,09/20/24 06:17:14,HLT_Mu0_L1DoubleMu_v12,473818.019249861,449150.311547749,61.8,HFET
385986:10130,1231:1231,09/20/24 06:17:37,HLT_Mu0_L1DoubleMu_v12,473915.578390690,448350.053657521,61.8,HFET
385986:10130,1232:1232,09/20/24 06:18:00,HLT_Mu0_L1DoubleMu_v12,473309.384135985,446284.863315370,61.7,HFET
385986:10130,1233:1233,09/20/24 06:18:23,HLT_Mu0_L1DoubleMu_v12,473338.503932269,449432.785613822,61.7,HFET
385986:10130,1234:1234,09/20/24 06:18:47,HLT_Mu0_L1DoubleMu_v12,472478.513535945,448254.779221085,61.6,HFET
385986:10130,1235:1235,09/20/24 06:19:10,HLT_Mu0_L1DoubleMu_v12,471565.882720193,447301.835072545,61.5,HFET
385986:10130,1236:1236,09/20/24 06:19:33,HLT_Mu0_L1DoubleMu_v12,469306.186692392,440594.737352011,61.2,HFET
385986:10130,1237:1237,09/20/24 06:19:57,HLT_Mu0_L1DoubleMu_v12,475050.165836368,450028.003792673,62.0,HFET
385986:10130,1238:1238,09/20/24 06:20:20,HLT_Mu0_L1DoubleMu_v12,472409.953770266,449182.090213870,61.6,HFET
385986:10130,1239:1239,09/20/24 06:20:43,HLT_Mu0_L1DoubleMu_v12,472990.067428737,449796.644587922,61.7,HFET
385986:10130,1240:1240,09/20/24 06:21:07,HLT_Mu0_L1DoubleMu_v12,472052.877255160,448753.734927689,61.6,HFET
385986:10130,1241:1241,09/20/24 06:21:30,HLT_Mu0_L1DoubleMu_v12,472671.071025323,449475.861612090,61.6,HFET
385986:10130,1242:1242,09/20/24 06:21:53,HLT_Mu0_L1DoubleMu_v12,480125.432496449,452788.948503537,62.6,HFET
385986:10130,1243:1243,09/20/24 06:22:17,HLT_Mu0_L1DoubleMu_v12,480289.671358721,452802.114045402,62.6,HFET
385986:10130,1244:1244,09/20/24 06:22:40,HLT_Mu0_L1DoubleMu_v12,480153.992785014,452611.772626564,62.6,HFET
385986:10130,1245:1245,09/20/24 06:23:03,HLT_Mu0_L1DoubleMu_v12,480161.432681204,451677.469894096,62.6,HFET
385986:10130,1246:1246,09/20/24 06:23:26,HLT_Mu0_L1DoubleMu_v12,480429.389365163,451794.285751625,62.7,HFET
385986:10130,1247:1247,09/20/24 06:23:50,HLT_Mu0_L1DoubleMu_v12,480129.032842601,452117.989381724,62.6,HFET
385986:10130,1248:1248,09/20/24 06:24:13,HLT_Mu0_L1DoubleMu_v12,479397.880771890,452504.904561004,62.5,HFET
385986:10130,1249:1249,09/20/24 06:24:36,HLT_Mu0_L1DoubleMu_v12,479472.639358805,444802.329726203,62.5,HFET
385986:10130,1250:1250,09/20/24 06:25:00,HLT_Mu0_L1DoubleMu_v12,479155.722882326,303825.242361231,62.5,HFET
385986:10130,1251:1251,09/20/24 06:25:23,HLT_Mu0_L1DoubleMu_v12,479280.961680978,452521.645948051,62.5,HFET
385986:10130,1252:1252,09/20/24 06:25:46,HLT_Mu0_L1DoubleMu_v12,479489.039570401,417953.849638812,62.5,HFET
385986:10130,1253:1253,09/20/24 06:26:10,HLT_Mu0_L1DoubleMu_v12,479168.883191981,386327.551687616,62.5,HFET
385986:10130,1254:1254,09/20/24 06:26:33,HLT_Mu0_L1DoubleMu_v12,479096.523197451,451895.921625674,62.5,HFET
385986:10130,1255:1255,09/20/24 06:26:56,HLT_Mu0_L1DoubleMu_v12,478805.566896070,451512.097774152,62.4,HFET
385986:10130,1256:1256,09/20/24 06:27:20,HLT_Mu0_L1DoubleMu_v12,476687.989105480,451257.399775680,62.2,HFET
385986:10130,1257:1257,09/20/24 06:27:43,HLT_Mu0_L1DoubleMu_v12,476598.390047372,450720.012298410,62.2,HFET
385986:10130,1258:1258,09/20/24 06:28:06,HLT_Mu0_L1DoubleMu_v12,477028.105082080,451507.008869033,62.2,HFET
385986:10130,1259:1259,09/20/24 06:28:30,HLT_Mu0_L1DoubleMu_v12,476625.829682119,450255.725466135,62.2,HFET
385986:10130,1260:1260,09/20/24 06:28:53,HLT_Mu0_L1DoubleMu_v12,476653.749363019,450916.765245922,62.2,HFET
385986:10130,1261:1261,09/20/24 06:29:16,HLT_Mu0_L1DoubleMu_v12,476252.873141949,450067.908909973,62.1,HFET
385986:10130,1262:1262,09/20/24 06:29:39,HLT_Mu0_L1DoubleMu_v12,476044.275885186,450053.914579891,62.1,HFET
385986:10130,1263:1263,09/20/24 06:30:03,HLT_Mu0_L1DoubleMu_v12,476058.355327579,444000.890023926,62.1,HFET
385986:10130,1264:1264,09/20/24 06:30:26,HLT_Mu0_L1DoubleMu_v12,475718.719397133,449765.706218331,62.0,HFET
385986:10130,1265:1265,09/20/24 06:30:49,HLT_Mu0_L1DoubleMu_v12,475404.762659140,450169.466721587,62.0,HFET
385986:10130,1266:1266,09/20/24 06:31:13,HLT_Mu0_L1DoubleMu_v12,475582.160192684,449744.430456390,62.0,HFET
385986:10130,1267:1267,09/20/24 06:31:36,HLT_Mu0_L1DoubleMu_v12,475248.764043044,449315.205280322,62.0,HFET
385986:10130,1268:1268,09/20/24 06:31:59,HLT_Mu0_L1DoubleMu_v12,475192.325033148,450448.400721571,62.0,HFET
385986:10130,1269:1269,09/20/24 06:32:23,HLT_Mu0_L1DoubleMu_v12,475252.564271895,450157.522293906,62.0,HFET
385986:10130,1270:1270,09/20/24 06:32:46,HLT_Mu0_L1DoubleMu_v12,475061.006196011,449765.627004031,62.0,HFET
385986:10130,1271:1271,09/20/24 06:33:09,HLT_Mu0_L1DoubleMu_v12,475263.163789270,449364.264524949,62.0,HFET
385986:10130,1272:1272,09/20/24 06:33:33,HLT_Mu0_L1DoubleMu_v12,474917.487141526,450172.499611833,61.9,HFET
385986:10130,1273:1273,09/20/24 06:33:56,HLT_Mu0_L1DoubleMu_v12,474135.016007096,448912.213514641,61.8,HFET
385986:10130,1274:1274,09/20/24 06:34:19,HLT_Mu0_L1DoubleMu_v12,474286.694207810,449469.268768613,61.9,HFET
385986:10130,1275:1275,09/20/24 06:34:43,HLT_Mu0_L1DoubleMu_v12,474362.013121635,448908.096627969,61.9,HFET
385986:10130,1276:1276,09/20/24 06:35:06,HLT_Mu0_L1DoubleMu_v12,473941.418144655,442977.886608892,61.8,HFET
385986:10130,1277:1277,09/20/24 06:35:29,HLT_Mu0_L1DoubleMu_v12,473448.342752010,449377.466328563,61.7,HFET
385986:10130,1278:1278,09/20/24 06:35:52,HLT_Mu0_L1DoubleMu_v12,473161.105579533,449927.033737841,61.7,HFET
385986:10130,1279:1279,09/20/24 06:36:16,HLT_Mu0_L1DoubleMu_v12,472793.509827810,449343.231114035,61.7,HFET
385986:10130,1280:1280,09/20/24 06:36:39,HLT_Mu0_L1DoubleMu_v12,472773.629691196,448047.990383314,61.7,HFET
385986:10130,1281:1281,09/20/24 06:37:02,HLT_Mu0_L1DoubleMu_v12,472629.551948184,449103.139191228,61.6,HFET
385986:10130,1282:1282,09/20/24 06:37:26,HLT_Mu0_L1DoubleMu_v12,472083.717353360,449200.921858846,61.6,HFET
385986:10130,1283:1283,09/20/24 06:37:49,HLT_Mu0_L1DoubleMu_v12,472270.755131163,449050.525781836,61.6,HFET
385986:10130,1284:1284,09/20/24 06:38:12,HLT_Mu0_L1DoubleMu_v12,472004.318047229,448553.816769705,61.6,HFET
385986:10130,1285:1285,09/20/24 06:38:36,HLT_Mu0_L1DoubleMu_v12,471413.444309871,448687.656428719,61.5,HFET
385986:10130,1286:1286,09/20/24 06:38:59,HLT_Mu0_L1DoubleMu_v12,471525.562939246,448243.095294010,61.5,HFET
385986:10130,1287:1287,09/20/24 06:39:22,HLT_Mu0_L1DoubleMu_v12,470861.849980395,447314.371874104,61.4,HFET
385986:10130,1288:1288,09/20/24 06:39:46,HLT_Mu0_L1DoubleMu_v12,470682.772285313,447300.725818870,61.4,HFET
385986:10130,1289:1289,09/20/24 06:40:09,HLT_Mu0_L1DoubleMu_v12,470405.575122492,440617.025087994,61.3,HFET
385986:10130,1290:1290,09/20/24 06:40:32,HLT_Mu0_L1DoubleMu_v12,469820.341517843,446848.834063374,61.3,HFET
385986:10130,1291:1291,09/20/24 06:40:56,HLT_Mu0_L1DoubleMu_v12,469337.265994477,447079.135860812,61.2,HFET
385986:10130,1292:1292,09/20/24 06:41:19,HLT_Mu0_L1DoubleMu_v12,468968.070361972,446615.082931593,61.2,HFET
385986:10130,1293:1293,09/20/24 06:41:42,HLT_Mu0_L1DoubleMu_v12,468314.276991643,446323.403944194,61.1,HFET
385986:10130,1294:1294,09/20/24 06:42:05,HLT_Mu0_L1DoubleMu_v12,468616.153933423,446115.934083033,61.1,HFET
385986:10130,1295:1295,09/20/24 06:42:29,HLT_Mu0_L1DoubleMu_v12,470300.336062397,447507.120554065,61.3,HFET
385986:10130,1296:1296,09/20/24 06:42:52,HLT_Mu0_L1DoubleMu_v12,469562.904070502,446557.946843623,61.2,HFET
385986:10130,1297:1297,09/20/24 06:43:15,HLT_Mu0_L1DoubleMu_v12,469514.904370290,446163.511347985,61.2,HFET
385986:10130,1298:1298,09/20/24 06:43:39,HLT_Mu0_L1DoubleMu_v12,468285.556960757,446196.327421471,61.1,HFET
385986:10130,1299:1299,09/20/24 06:44:02,HLT_Mu0_L1DoubleMu_v12,470699.332239230,447594.738782687,61.4,HFET
385986:10130,1300:1300,09/20/24 06:44:25,HLT_Mu0_L1DoubleMu_v12,471981.678054828,448189.391708848,61.6,HFET
385986:10130,1301:1301,09/20/24 06:44:49,HLT_Mu0_L1DoubleMu_v12,471443.244035007,441380.592244281,61.5,HFET
385986:10130,1302:1302,09/20/24 06:45:12,HLT_Mu0_L1DoubleMu_v12,471075.047815996,447776.928351139,61.4,HFET
385986:10130,1303:1303,09/20/24 06:45:35,HLT_Mu0_L1DoubleMu_v12,470684.731791114,447563.701090615,61.4,HFET
385986:10130,1304:1304,09/20/24 06:45:58,HLT_Mu0_L1DoubleMu_v12,470557.933252058,447389.053987823,61.4,HFET
385986:10130,1305:1305,09/20/24 06:46:22,HLT_Mu0_L1DoubleMu_v12,470105.618365328,447554.907213715,61.3,HFET
385986:10130,1306:1306,09/20/24 06:46:45,HLT_Mu0_L1DoubleMu_v12,469778.821621512,447334.676250140,61.3,HFET
385986:10130,1307:1307,09/20/24 06:47:08,HLT_Mu0_L1DoubleMu_v12,469519.264106859,446083.582226886,61.2,HFET
385986:10130,1308:1308,09/20/24 06:47:32,HLT_Mu0_L1DoubleMu_v12,469366.986258049,446860.325403999,61.2,HFET
385986:10130,1309:1309,09/20/24 06:47:55,HLT_Mu0_L1DoubleMu_v12,469215.027074689,446555.822660607,61.2,HFET
385986:10130,1310:1310,09/20/24 06:48:18,HLT_Mu0_L1DoubleMu_v12,469121.628606922,446092.955588947,61.2,HFET
385986:10130,1311:1311,09/20/24 06:48:42,HLT_Mu0_L1DoubleMu_v12,469086.468912531,446940.777661025,61.2,HFET
385986:10130,1312:1312,09/20/24 06:49:05,HLT_Mu0_L1DoubleMu_v12,468452.515538438,446521.900342789,61.1,HFET
385986:10130,1313:1313,09/20/24 06:49:28,HLT_Mu0_L1DoubleMu_v12,470531.173546164,447674.145909505,61.4,HFET
385986:10130,1314:1314,09/20/24 06:49:52,HLT_Mu0_L1DoubleMu_v12,475885.637015245,442626.011163926,62.1,HFET
385986:10130,1315:1315,09/20/24 06:50:15,HLT_Mu0_L1DoubleMu_v12,475395.002812938,450046.102713707,62.0,HFET
385986:10130,1316:1316,09/20/24 06:50:38,HLT_Mu0_L1DoubleMu_v12,475176.204985007,450702.879689069,62.0,HFET
385986:10130,1317:1317,09/20/24 06:51:02,HLT_Mu0_L1DoubleMu_v12,475278.644048936,450882.398191719,62.0,HFET
385986:10130,1318:1318,09/20/24 06:51:25,HLT_Mu0_L1DoubleMu_v12,474598.330995790,450661.285638784,61.9,HFET
385986:10130,1319:1319,09/20/24 06:51:48,HLT_Mu0_L1DoubleMu_v12,473977.777135238,449854.447814740,61.8,HFET
385986:10130,1320:1320,09/20/24 06:52:11,HLT_Mu0_L1DoubleMu_v12,473696.620001246,449067.096921417,61.8,HFET
385986:10130,1321:1321,09/20/24 06:52:35,HLT_Mu0_L1DoubleMu_v12,473306.264655178,449018.219435513,61.7,HFET
385986:10130,1322:1322,09/20/24 06:52:58,HLT_Mu0_L1DoubleMu_v12,473240.545026042,449546.844116330,61.7,HFET
385986:10130,1323:1323,09/20/24 06:53:21,HLT_Mu0_L1DoubleMu_v12,472655.870929111,449509.938075005,61.6,HFET
385986:10130,1324:1324,09/20/24 06:53:45,HLT_Mu0_L1DoubleMu_v12,472148.716913265,448683.061425432,61.6,HFET
385986:10130,1325:1325,09/20/24 06:54:08,HLT_Mu0_L1DoubleMu_v12,471698.161649637,447946.073785835,61.5,HFET
385986:10130,1326:1326,09/20/24 06:54:31,HLT_Mu0_L1DoubleMu_v12,471213.006199336,448222.539224021,61.5,HFET
385986:10130,1327:1327,09/20/24 06:54:55,HLT_Mu0_L1DoubleMu_v12,470909.209892133,442038.364099980,61.4,HFET
385986:10130,1328:1328,09/20/24 06:55:18,HLT_Mu0_L1DoubleMu_v12,470441.734230377,447335.999697210,61.4,HFET
385986:10130,1329:1329,09/20/24 06:55:41,HLT_Mu0_L1DoubleMu_v12,470156.457382893,445164.931268031,61.3,HFET
385986:10130,1330:1330,09/20/24 06:56:05,HLT_Mu0_L1DoubleMu_v12,469955.300022319,446319.658454385,61.3,HFET
385986:10130,1331:1331,09/20/24 06:56:28,HLT_Mu0_L1DoubleMu_v12,469436.584758409,446662.343026749,61.2,HFET
385986:10130,1332:1332,09/20/24 06:56:51,HLT_Mu0_L1DoubleMu_v12,468888.271290444,447129.564045585,61.2,HFET
385986:10130,1333:1333,09/20/24 06:57:15,HLT_Mu0_L1DoubleMu_v12,468905.110588624,446498.230562299,61.2,HFET
385986:10130,1334:1334,09/20/24 06:57:38,HLT_Mu0_L1DoubleMu_v12,468767.271807226,446254.646325838,61.1,HFET
385986:10130,1335:1335,09/20/24 06:58:01,HLT_Mu0_L1DoubleMu_v12,468601.034117967,446664.078764343,61.1,HFET
385986:10130,1336:1336,09/20/24 06:58:24,HLT_Mu0_L1DoubleMu_v12,468690.633176074,447214.557198960,61.1,HFET
385986:10130,1337:1337,09/20/24 06:58:48,HLT_Mu0_L1DoubleMu_v12,468367.316357278,446540.229105615,61.1,HFET
385986:10130,1338:1338,09/20/24 06:59:11,HLT_Mu0_L1DoubleMu_v12,468583.193767910,447292.185846558,61.1,HFET
385986:10130,1339:1339,09/20/24 06:59:34,HLT_Mu0_L1DoubleMu_v12,474927.687712694,450631.001005856,61.9,HFET
385986:10130,1340:1340,09/20/24 06:59:58,HLT_Mu0_L1DoubleMu_v12,474426.012448855,443314.040353267,61.9,HFET
385986:10130,1341:1341,09/20/24 07:00:21,HLT_Mu0_L1DoubleMu_v12,474522.411614678,450341.976016871,61.9,HFET
385986:10130,1342:1342,09/20/24 07:00:44,HLT_Mu0_L1DoubleMu_v12,474298.574121324,448896.485372939,61.9,HFET
385986:10130,1343:1343,09/20/24 07:01:08,HLT_Mu0_L1DoubleMu_v12,474772.209283130,450693.249102691,61.9,HFET
385986:10130,1344:1344,09/20/24 07:01:31,HLT_Mu0_L1DoubleMu_v12,473544.981940910,447892.254050639,61.8,HFET
385986:10130,1345:1345,09/20/24 07:01:54,HLT_Mu0_L1DoubleMu_v12,473264.464595392,449300.757758882,61.7,HFET
385986:10130,1346:1346,09/20/24 07:02:18,HLT_Mu0_L1DoubleMu_v12,473001.867880688,449097.178014854,61.7,HFET
385986:10130,1347:1347,09/20/24 07:02:41,HLT_Mu0_L1DoubleMu_v12,472888.508995550,448857.419304931,61.7,HFET
385986:10130,1348:1348,09/20/24 07:03:04,HLT_Mu0_L1DoubleMu_v12,472323.515152534,448318.758224971,61.6,HFET
385986:10130,1349:1349,09/20/24 07:03:28,HLT_Mu0_L1DoubleMu_v12,472420.713849152,448798.878820847,61.6,HFET
385986:10130,1350:1350,09/20/24 07:03:51,HLT_Mu0_L1DoubleMu_v12,472145.076426735,447062.190912370,61.6,HFET
385986:10130,1351:1351,09/20/24 07:04:14,HLT_Mu0_L1DoubleMu_v12,471462.123938936,448202.675694062,61.5,HFET
385986:10130,1352:1352,09/20/24 07:04:37,HLT_Mu0_L1DoubleMu_v12,471296.325336260,447664.054123069,61.5,HFET
385986:10130,1353:1353,09/20/24 07:05:01,HLT_Mu0_L1DoubleMu_v12,470890.769893980,442093.605058154,61.4,HFET
385986:10130,1354:1354,09/20/24 07:05:24,HLT_Mu0_L1DoubleMu_v12,470562.133246307,447982.574532811,61.4,HFET
385986:10130,1355:1355,09/20/24 07:05:47,HLT_Mu0_L1DoubleMu_v12,470233.216435179,445884.205729138,61.3,HFET
385986:10130,1356:1356,09/20/24 07:06:11,HLT_Mu0_L1DoubleMu_v12,469912.779893303,446868.804662715,61.3,HFET
385986:10130,1357:1357,09/20/24 07:06:34,HLT_Mu0_L1DoubleMu_v12,469626.542953511,447369.328526284,61.2,HFET
385986:10130,1358:1358,09/20/24 07:06:57,HLT_Mu0_L1DoubleMu_v12,469362.425819590,447382.032002140,61.2,HFET
385986:10130,1359:1359,09/20/24 07:07:21,HLT_Mu0_L1DoubleMu_v12,468858.911471083,447160.281585492,61.1,HFET
385986:10130,1360:1360,09/20/24 07:07:44,HLT_Mu0_L1DoubleMu_v12,468965.109804294,444554.126251188,61.2,HFET
385986:10130,1361:1361,09/20/24 07:08:07,HLT_Mu0_L1DoubleMu_v12,468607.314039150,446411.376638732,61.1,HFET
385986:10130,1362:1362,09/20/24 07:08:31,HLT_Mu0_L1DoubleMu_v12,468124.879123450,446150.644433387,61.1,HFET
385986:10130,1363:1363,09/20/24 07:08:54,HLT_Mu0_L1DoubleMu_v12,468857.911238398,446636.363341495,61.1,HFET
385986:10130,1364:1364,09/20/24 07:09:17,HLT_Mu0_L1DoubleMu_v12,469045.749366187,446579.077111936,61.2,HFET
385986:10130,1365:1365,09/20/24 07:09:40,HLT_Mu0_L1DoubleMu_v12,468485.155400118,446475.064343535,61.1,HFET
385986:10130,1366:1366,09/20/24 07:10:04,HLT_Mu0_L1DoubleMu_v12,469574.023774409,440988.658495398,61.2,HFET
385986:10130,1367:1367,09/20/24 07:10:27,HLT_Mu0_L1DoubleMu_v12,468822.991567084,446506.001932302,61.1,HFET
385986:10130,1368:1368,09/20/24 07:10:50,HLT_Mu0_L1DoubleMu_v12,468673.272872171,446856.408899503,61.1,HFET
385986:10130,1369:1369,09/20/24 07:11:14,HLT_Mu0_L1DoubleMu_v12,468208.878189227,446198.786588663,61.1,HFET
385986:10130,1370:1370,09/20/24 07:11:37,HLT_Mu0_L1DoubleMu_v12,449765.391919063,432623.147652057,58.7,HFET
385986:10130,1371:1371,09/20/24 07:12:00,HLT_Mu0_L1DoubleMu_v12,464533.796387584,443692.926690000,60.6,HFET
385986:10130,1372:1372,09/20/24 07:12:24,HLT_Mu0_L1DoubleMu_v12,467155.849438180,445731.568825382,60.9,HFET
385986:10130,1373:1373,09/20/24 07:12:47,HLT_Mu0_L1DoubleMu_v12,466890.972094649,444912.805038486,60.9,HFET
385986:10130,1374:1374,09/20/24 07:13:10,HLT_Mu0_L1DoubleMu_v12,466607.735033722,445323.809644685,60.9,HFET
385986:10130,1375:1375,09/20/24 07:13:34,HLT_Mu0_L1DoubleMu_v12,466436.656742548,444309.645479931,60.8,HFET
385986:10130,1376:1376,09/20/24 07:13:57,HLT_Mu0_L1DoubleMu_v12,466560.175239285,444483.180029311,60.8,HFET
385986:10130,1377:1377,09/20/24 07:14:20,HLT_Mu0_L1DoubleMu_v12,466405.937065482,445540.871538858,60.8,HFET
385986:10130,1378:1378,09/20/24 07:14:43,HLT_Mu0_L1DoubleMu_v12,466246.338922426,444583.400291492,60.8,HFET
385986:10130,1379:1379,09/20/24 07:15:07,HLT_Mu0_L1DoubleMu_v12,466062.940811961,438110.297628168,60.8,HFET
385986:10130,1380:1380,09/20/24 07:15:30,HLT_Mu0_L1DoubleMu_v12,465780.543422207,444397.746879860,60.7,HFET
385986:10130,1381:1381,09/20/24 07:15:53,HLT_Mu0_L1DoubleMu_v12,465405.307891595,443053.615978335,60.7,HFET
385986:10130,1382:1382,09/20/24 07:16:17,HLT_Mu0_L1DoubleMu_v12,465191.029542553,443716.516480524,60.7,HFET
385986:10130,1383:1383,09/20/24 07:16:40,HLT_Mu0_L1DoubleMu_v12,464578.516045478,443296.309650072,60.6,HFET
385986:10130,1384:1384,09/20/24 07:17:03,HLT_Mu0_L1DoubleMu_v12,464182.400145567,444058.339696658,60.5,HFET
385986:10130,1385:1385,09/20/24 07:17:27,HLT_Mu0_L1DoubleMu_v12,462720.336027221,442956.871849854,60.3,HFET
385986:10130,1386:1386,09/20/24 07:17:50,HLT_Mu0_L1DoubleMu_v12,462775.215296714,443083.779333613,60.4,HFET
385986:10130,1387:1387,09/20/24 07:18:13,HLT_Mu0_L1DoubleMu_v12,463733.565183854,444173.617756299,60.5,HFET
385986:10130,1388:1388,09/20/24 07:18:37,HLT_Mu0_L1DoubleMu_v12,462960.812936056,443113.146499090,60.4,HFET
385986:10130,1389:1389,09/20/24 07:19:00,HLT_Mu0_L1DoubleMu_v12,462541.817839858,443015.852422463,60.3,HFET
385986:10130,1390:1390,09/20/24 07:19:23,HLT_Mu0_L1DoubleMu_v12,462790.894619888,442808.404411016,60.4,HFET
385986:10130,1391:1391,09/20/24 07:19:47,HLT_Mu0_L1DoubleMu_v12,463227.090277669,443060.058141854,60.4,HFET
385986:10130,1392:1392,09/20/24 07:20:10,HLT_Mu0_L1DoubleMu_v12,463166.171110070,437262.236233685,60.4,HFET
385986:10130,1393:1393,09/20/24 07:20:33,HLT_Mu0_L1DoubleMu_v12,462939.173176340,443095.304174585,60.4,HFET
385986:10130,1394:1394,09/20/24 07:20:56,HLT_Mu0_L1DoubleMu_v12,462363.299652494,442233.532424274,60.3,HFET
385986:10130,1395:1395,09/20/24 07:21:20,HLT_Mu0_L1DoubleMu_v12,461963.623546809,441200.049917206,60.2,HFET
385986:10130,1396:1396,09/20/24 07:21:43,HLT_Mu0_L1DoubleMu_v12,461848.345296248,442683.585611045,60.2,HFET
385986:10130,1397:1397,09/20/24 07:22:06,HLT_Mu0_L1DoubleMu_v12,461585.427458519,442848.447463851,60.2,HFET
385986:10130,1398:1398,09/20/24 07:22:30,HLT_Mu0_L1DoubleMu_v12,460920.434922719,442000.527555441,60.1,HFET
385986:10130,1399:1399,09/20/24 07:22:53,HLT_Mu0_L1DoubleMu_v12,460534.078869010,441811.085557395,60.1,HFET
385986:10130,1400:1400,09/20/24 07:23:16,HLT_Mu0_L1DoubleMu_v12,460666.877165794,441544.170820448,60.1,HFET
385986:10130,1401:1401,09/20/24 07:23:40,HLT_Mu0_L1DoubleMu_v12,460384.800079873,441165.280464543,60.0,HFET
385986:10130,1402:1402,09/20/24 07:24:03,HLT_Mu0_L1DoubleMu_v12,459531.489370130,441238.500280055,59.9,HFET
385986:10130,1403:1403,09/20/24 07:24:26,HLT_Mu0_L1DoubleMu_v12,459538.049454768,440628.108395768,59.9,HFET
385986:10130,1404:1404,09/20/24 07:24:50,HLT_Mu0_L1DoubleMu_v12,460192.442473193,441719.687322654,60.0,HFET
385986:10130,1405:1405,09/20/24 07:25:13,HLT_Mu0_L1DoubleMu_v12,460795.956333675,435292.406446508,60.1,HFET
385986:10130,1406:1406,09/20/24 07:25:36,HLT_Mu0_L1DoubleMu_v12,460319.360614192,441261.578139592,60.0,HFET
385986:10130,1407:1407,09/20/24 07:26:00,HLT_Mu0_L1DoubleMu_v12,459599.208645445,440485.735343035,59.9,HFET
385986:10130,1408:1408,09/20/24 07:26:23,HLT_Mu0_L1DoubleMu_v12,459362.051100116,439655.888116575,59.9,HFET
385986:10130,1409:1409,09/20/24 07:26:46,HLT_Mu0_L1DoubleMu_v12,458747.017770330,439616.394730103,59.8,HFET
385986:10130,1410:1410,09/20/24 07:27:10,HLT_Mu0_L1DoubleMu_v12,457727.987919476,439463.545949959,59.7,HFET
385986:10130,1411:1411,09/20/24 07:27:33,HLT_Mu0_L1DoubleMu_v12,456801.238340144,439063.458647128,59.6,HFET
