#Data tag : 24v2 , Norm tag: composite
+--------------+-------------------+------+------+---------------------+---------------------+
| run:fill     | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 385422:10095 | 09/08/24 04:08:23 | 1114 | 1114 | 517468768.019060373 | 481721842.545937061 |
| 385423:10095 | 09/08/24 11:26:06 | 390  | 390  | 177340302.703849643 | 166468927.949476153 |
| 385424:10095 | 09/08/24 14:01:18 | 634  | 634  | 219388902.057956785 | 208788148.578423738 |
| 385437:10096 | 09/08/24 20:29:56 | 777  | 777  | 359461228.713688552 | 335288471.835397482 |
| 385443:10097 | 09/09/24 03:51:29 | 1586 | 1586 | 725942868.627328157 | 680610637.124274492 |
| 385444:10097 | 09/09/24 14:11:45 | 153  | 153  | 56760258.719655044  | 54311749.558268681  |
| 385447:10097 | 09/09/24 15:16:47 | 172  | 172  | 58984981.927004218  | 56786555.469462261  |
| 385474:10098 | 09/09/24 19:24:24 | 719  | 719  | 327244701.882549822 | 306988277.595879018 |
| 385478:10099 | 09/10/24 02:09:42 | 645  | 645  | 295786590.614635646 | 268441752.941666901 |
| 385480:10099 | 09/10/24 06:27:18 | 5    | 5    | 2355144.322134646   | 154912.874261926    |
| 385481:10099 | 09/10/24 06:33:02 | 104  | 104  | 49101868.466492832  | 44587971.171112143  |
| 385483:10099 | 09/10/24 07:19:45 | 22   | 22   | 10415417.712834103  | 9101075.128280330   |
| 385484:10099 | 09/10/24 07:31:07 | 19   | 19   | 8937838.483143490   | 7831889.253367946   |
| 385511:10100 | 09/10/24 12:07:41 | 104  | 104  | 39375273.022267215  | 36618975.005271837  |
| 385512:10100 | 09/10/24 12:50:54 | 23   | 23   | 10876717.301479844  | 9213151.934584996   |
| 385513:10100 | 09/10/24 13:03:21 | 20   | 20   | 9449110.150576614   | 8170807.027657189   |
| 385514:10100 | 09/10/24 13:15:11 | 25   | 25   | 11893441.574215414  | 10305077.964724725  |
| 385515:10100 | 09/10/24 13:30:08 | 1638 | 1638 | 733004099.731932044 | 682576458.807832360 |
| 385567:10104 | 09/11/24 12:50:43 | 289  | 289  | 108547487.999070376 | 103255629.564139739 |
| 385568:10104 | 09/11/24 14:48:38 | 256  | 256  | 120329134.624695927 | 112736009.509661913 |
| 385589:10105 | 09/11/24 22:31:01 | 210  | 210  | 90243918.436774269  | 84658440.704918951  |
| 385591:10105 | 09/11/24 23:58:40 | 17   | 17   | 8004267.495482157   | 4839284.184241324   |
| 385592:10105 | 09/12/24 00:06:54 | 18   | 18   | 8501195.792621873   | 5437117.336358348   |
| 385604:10105 | 09/12/24 01:44:45 | 1089 | 1089 | 502764384.855976343 | 474411796.962645650 |
| 385606:10105 | 09/12/24 08:53:47 | 642  | 642  | 214269584.741719484 | 206275430.172972500 |
| 385618:10107 | 09/12/24 15:36:37 | 158  | 156  | 66919572.993506588  | 60904021.147296056  |
| 385619:10107 | 09/12/24 16:43:37 | 98   | 98   | 46403077.560188904  | 42138604.467570662  |
| 385620:10107 | 09/12/24 17:24:53 | 1779 | 1779 | 773018040.882542968 | 732084266.774232030 |
| 385697:10109 | 09/13/24 16:26:05 | 31   | 31   | 6369843.125150925   | 5924433.638484852   |
| 385712:10112 | 09/13/24 22:09:19 | 478  | 478  | 214713049.086066246 | 201450535.409666181 |
| 385713:10112 | 09/14/24 01:23:03 | 612  | 612  | 289158668.476827502 | 271404387.610073030 |
| 385727:10115 | 09/14/24 07:48:40 | 512  | 512  | 236440858.931693643 | 221810699.149138480 |
| 385728:10115 | 09/14/24 11:19:03 | 1107 | 1107 | 519596877.191731870 | 485584532.528039455 |
| 385738:10116 | 09/14/24 22:12:14 | 1700 | 1700 | 794470871.872534752 | 740663785.448354840 |
| 385739:10116 | 09/15/24 09:18:38 | 427  | 427  | 142447604.210036337 | 137202380.993324399 |
| 385754:10117 | 09/15/24 14:03:08 | 102  | 102  | 37832171.399741985  | 35059018.345222890  |
| 385764:10118 | 09/15/24 16:42:49 | 2213 | 2212 | 952299954.897008419 | 894213482.439004421 |
| 385799:10119 | 09/16/24 09:38:00 | 14   | 14   | 1947297.098205425   | 1739080.569347718   |
| 385801:10119 | 09/16/24 09:48:04 | 102  | 102  | 45739732.370758072  | 42701780.420070618  |
+--------------+-------------------+------+------+---------------------+---------------------+
#Summary: 
+-------+------+-------+-------+-----------------------+-----------------------+
| nfill | nrun | nls   | ncms  | totdelivered(/ub)     | totrecorded(/ub)      |
