#Data tag : 24v1 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 322057:7114 | 09/01/18 20:28:33 | 21   | 21   | 9034516.726219194   | 8373670.809435396   |
| 322068:7117 | 09/02/18 02:40:57 | 674  | 674  | 246848689.985829324 | 235579882.181793541 |
| 322079:7118 | 09/02/18 11:24:27 | 391  | 391  | 160947731.056425244 | 153449571.997469157 |
| 322088:7118 | 09/02/18 14:13:03 | 596  | 596  | 182078248.227506906 | 175826532.124285042 |
| 322106:7120 | 09/02/18 21:40:44 | 824  | 824  | 296443123.043008506 | 285261221.487750828 |
| 322113:7122 | 09/03/18 06:37:14 | 108  | 108  | 43910089.451010488  | 41216710.062756874  |
| 322118:7122 | 09/03/18 07:20:37 | 874  | 874  | 286447614.146974802 | 275449144.300899208 |
| 322179:7123 | 09/03/18 16:39:52 | 1737 | 1737 | 494014753.496493280 | 475809016.784562886 |
| 322201:7124 | 09/04/18 05:55:40 | 220  | 220  | 90844000.408961326  | 85310006.433260605  |
| 322204:7124 | 09/04/18 07:24:58 | 1103 | 1103 | 321030606.171706915 | 307843575.164667010 |
| 322222:7124 | 09/04/18 14:53:46 | 526  | 526  | 97884465.776121125  | 94268538.699873254  |
| 322252:7125 | 09/04/18 20:29:21 | 1538 | 1538 | 443273029.161993980 | 425999606.296173215 |
| 322317:7127 | 09/05/18 12:01:44 | 51   | 51   | 19215193.334103454  | 18213673.346861500  |
| 322319:7127 | 09/05/18 12:25:29 | 159  | 159  | 63714586.519994967  | 56140152.137573354  |
| 322322:7127 | 09/05/18 13:29:28 | 1105 | 1105 | 307260249.205639303 | 296411582.599286437 |
| 322324:7127 | 09/05/18 21:27:54 | 416  | 416  | 72522695.845371306  | 70429245.918774217  |
| 322332:7128 | 09/06/18 02:11:57 | 993  | 993  | 322490004.875392318 | 310383816.116536975 |
| 322348:7131 | 09/06/18 13:43:40 | 1466 | 1466 | 435104410.688099205 | 418982827.433537483 |
| 322355:7132 | 09/07/18 01:05:42 | 99   | 99   | 36415487.218324021  | 34186001.723346487  |
| 322356:7132 | 09/07/18 01:45:20 | 779  | 779  | 245338278.798458487 | 237241591.230025053 |
| 322381:7133 | 09/07/18 11:10:33 | 533  | 533  | 188111153.999030203 | 180649144.359142065 |
| 322407:7135 | 09/07/18 17:47:22 | 537  | 537  | 180519247.371595681 | 171842580.510444373 |
| 322430:7137 | 09/08/18 01:19:20 | 727  | 727  | 243772260.283795536 | 235472950.400328815 |
| 322431:7137 | 09/08/18 06:12:25 | 1166 | 1166 | 240509141.997759670 | 232326001.366220266 |
| 322480:7139 | 09/08/18 17:33:14 | 334  | 334  | 116901379.796133012 | 110456262.541519865 |
| 322492:7139 | 09/08/18 20:56:03 | 1342 | 1342 | 292832572.992601335 | 282724906.475982070 |
| 322510:7142 | 09/09/18 08:32:39 | 9    | 9    | 2524189.208387947   | 2274796.782639275   |
| 322599:7144 | 09/09/18 15:58:48 | 244  | 244  | 98212603.496088877  | 92788204.621416122  |
| 322602:7144 | 09/09/18 17:40:02 | 69   | 69   | 26063417.156345677  | 24341642.757503409  |
| 322603:7144 | 09/09/18 18:08:10 | 10   | 10   | 3680422.234811033   | 2722810.966215736   |
| 322605:7144 | 09/09/18 18:13:24 | 278  | 278  | 93838512.802515954  | 90586744.656018630  |
| 322616:7144 | 09/09/18 20:41:15 | 65   | 65   | 18821330.219883617  | 18078726.538254675  |
| 322617:7144 | 09/09/18 21:12:33 | 601  | 601  | 143606923.824153662 | 138494344.999629349 |
